,index,title,price,cost,pass,lat,lng,price_,link,time,duration,address,neighborhood,points,obs,category,mail,1,1,1,1,1,1
86,,National Maritime Museum,,,,51.481068,-0.005323,404,http://www.rmg.co.uk/national-maritime-museum,10:00 AM - 5:00 PM,2-3 hours,404,Neighborhood: Greenwich,"2,058","#229 of 2,424 things to do in London",Speciality Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,National Maritime Museum
87,,Piccadilly Circus,,,,51.50998,-0.134428,404,tel:%2B44%2020%207734%204507,12:00 AM - 11:59 PM,1-2 hours,404,Neighborhood: St. James's,"5,881","#232 of 2,424 things to do in London",Historic Sites • Points of Interest & Landmarks,Call,Europe,United Kingdom (UK),England,London,Things to Do in London,Piccadilly Circus
88,,Kyoto Garden,,,,51.50529,-0.20618,What people are saying,http://www.rbkc.gov.uk/leisure-and-culture/parks/holland-park,7:30 AM - 8:00 PM,404,404,404,362,"#105 of 2,424 things to do in London",Gardens,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Kyoto Garden
89,,Her Majesty's Theatre London,,,,51.508266,-0.131512,404,https://lwtheatres.co.uk/theatres/her-majestys/,11:00 AM - 11:30 PM,404,404,Neighborhood: Trafalgar Square / Embankment,"1,176","#129 of 2,424 things to do in London",Theaters,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Her Majesty's Theatre London
90,,Science Museum,,,,51.49723,-0.17649,404,http://www.sciencemuseum.org.uk/,10:00 AM - 6:00 PM,2-3 hours,404,Neighborhood: South Kensington,"9,062","#324 of 2,424 things to do in London",Science Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Science Museum
91,,Tottenham Hotspur Stadium Tour,,,,51.603333,-0.065799,404,http://tottenhamhotspur.com/stadiumtour,10:00 AM - 6:00 PM,1-2 hours,404,404,876,"#25 of 2,424 things to do in London",Arenas & Stadiums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Tottenham Hotspur Stadium Tour
92,,Westminster,,,,51.501396,-0.126197,What people are saying,http://www.westminster-abbey.org,404,404,404,Neighborhood: Westminster,"4,537","#69 of 2,424 things to do in London",Neighborhoods,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Westminster
93,,Sir John Soane's Museum,,,,51.517017,-0.11751,404,http://www.soane.org/,404,404,404,Neighborhood: Holborn,"1,845","#83 of 2,424 things to do in London",Art Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Sir John Soane's Museum
94,,Harrods,,,,51.499386,-0.163206,404,http://www.harrods.com/,10:00 AM - 9:00 PM,2-3 hours,404,Neighborhood: Knightsbridge,"19,485","#52 of 2,424 things to do in London",Points of Interest & Landmarks • Department Stores,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Harrods
95,,Royal Observatory Greenwich,,,,51.4778,-0.00129,from $11.35,http://www.rmg.co.uk/royal-observatory,"Closed until Mar 31, 2022",404,404,Neighborhood: Greenwich,"3,508","#245 of 2,424 things to do in London",Historic Sites • Points of Interest & Landmarks • Observatories & Planetariums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Royal Observatory Greenwich
96,,Brick Lane Market,,,,51.521175,-0.071692,404,http://www.visitlondon.com/things-to-do/place/279336-brick-lane-market,404,1-2 hours,404,Neighborhood: Spitalfields,342,"#114 of 2,424 things to do in London",Flea & Street Markets,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Brick Lane Market
97,,Clink Prison Museum,,,,51.50716,-0.091967,What people are saying,http://www.clink.co.uk,10:00 AM - 6:00 PM,404,404,Neighborhood: Southwark,"1,702","#173 of 2,424 things to do in London",Speciality Museums,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Clink Prison Museum
98,,Leicester Square,,,,51.51041,-0.130121,404,http://leicestersquare.london,12:00 AM - 11:59 PM,2-3 hours,404,Neighborhood: Leicester Square / Shaftesbury Avenue,"1,913","#252 of 2,424 things to do in London",Points of Interest & Landmarks,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Leicester Square
99,,Maltby Street Market,,,,51.49931,-0.075547,What people are saying,https://www.facebook.com/maltbystmarket/,404,404,404,404,550,"#101 of 2,424 things to do in London",Flea & Street Markets,Visit websiteEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Maltby Street Market
100,,Millennium Bridge,,,,51.509525,-0.098527,404,https://www.cityoflondon.gov.uk/things-to-do/visit-the-city/art-architecture/Pages/bridges.aspx,12:00 AM - 11:59 PM,1-2 hours,404,404,"2,255","#200 of 2,424 things to do in London",Bridges,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Millennium Bridge
101,,Freemasons' Hall,,,,51.515205,-0.121438,404,http://www.ugle.org.uk/freemasons-hall,9:30 AM - 5:30 PM,1-2 hours,404,Neighborhood: Covent Garden,526,"#76 of 2,424 things to do in London",Architectural Buildings • History Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Freemasons' Hall
102,,Greenwich Market,,,,51.48161,-0.009132,404,http://www.greenwichmarket.london,10:00 AM - 5:30 PM,404,404,Neighborhood: Greenwich,"1,649","#191 of 2,424 things to do in London",Points of Interest & Landmarks • Flea & Street Markets,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Greenwich Market
103,,South Bank,,,,51.503292,-0.11673,404,http://www.southbanklondon.com/,12:00 AM - 11:59 PM,More than 3 hours,404,Neighborhood: Southbank,"1,664","#107 of 2,424 things to do in London",Neighborhoods • Historic Walking Areas • Theaters,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,South Bank
104,,Columbia Road Flower Market,,,,51.5293,-0.069647,404,http://www.columbia-flower-market.freewebspace.com/,404,404,404,Neighborhood: East End / East London,683,"#134 of 2,424 things to do in London",Flea & Street Markets,Visit websiteEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Columbia Road Flower Market
105,,London Palladium,,,,51.51441,-0.141567,404,http://lwtheatres.co.uk/theatres/the-london-palladium/,10:00 AM - 8:00 PM,2-3 hours,404,Neighborhood: Soho,"2,050","#230 of 2,424 things to do in London",Theaters,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,London Palladium
106,,Leake Street Arches,,,,51.501896,-0.115549,404,/RestaurantsNear-g186338-d5555207-Leake_Street_Arches-London_England.html,12:00 AM - 11:59 PM,1-2 hours,404,404,147,"#154 of 2,424 things to do in London",Points of Interest & Landmarks,Europe,United Kingdom (UK),England,London,Things to Do in London,Leake Street Arches,
107,,Prince Edward Theatre,,,,51.513523,-0.130713,What people are saying,http://www.princeedwardtheatre.co.uk/PrinceEdwardTheatre_FindUs.asp,404,404,404,Neighborhood: Soho,"1,152","#104 of 2,424 things to do in London",Theaters,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Prince Edward Theatre
108,,Canary Wharf,,,,51.50328,-0.019165,What people are saying,http://www.canarywharf.com/,404,404,404,404,772,"#202 of 2,424 things to do in London",Neighborhoods,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Canary Wharf
109,,Royal Academy of Arts,,,,51.508747,-0.139197,404,http://www.royalacademy.org.uk,10:00 AM - 6:00 PM,404,404,Neighborhood: Mayfair,"2,162","#222 of 2,424 things to do in London",Educational sites • Art Museums,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Royal Academy of Arts
110,,The Queen's Gallery,,,,51.49978,-0.14236,404,http://www.rct.uk/visit/the-queens-gallery-buckingham-palace,11:00 AM - 6:30 PM,404,404,Neighborhood: Victoria,794,"#239 of 2,424 things to do in London",Art Galleries • Art Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Queen's Gallery
111,,Westfield London,,,,51.50749,-0.221233,404,http://uk.westfield.com/london/,10:00 AM - 10:00 PM,404,404,404,"2,136","#269 of 2,424 things to do in London",Shopping Malls,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Westfield London
112,,Horse Guards Parade at Whitehall,,,,51.5053,-0.12645,404,http://changing-guard.com/household-cavalry.html,10:00 AM - 5:00 PM,404,404,Neighborhood: Westminster,997,"#174 of 2,424 things to do in London",Points of Interest & Landmarks,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Horse Guards Parade at Whitehall
113,,Gods Own Junkyard,,,,51.584084,-0.007891,What people are saying,http://www.godsownjunkyard.co.uk,404,404,404,404,228,"#47 of 2,424 things to do in London",Points of Interest & Landmarks,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Gods Own Junkyard
114,,London Transport Museum,,,,51.51197,-0.121507,404,http://www.ltmuseum.co.uk,10:00 AM - 6:00 PM,1-2 hours,404,Neighborhood: Covent Garden,"2,798","#340 of 2,424 things to do in London",Speciality Museums • History Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,London Transport Museum
115,,Wellcome Collection,,,,51.526047,-0.133955,404,http://wellcomecollection.org,404,2-3 hours,404,Neighborhood: Bloomsbury,994,"#169 of 2,424 things to do in London",Speciality Museums • Science Museums • Art Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Wellcome Collection
116,,Regent Street,,,,51.50779,-0.138151,What people are saying,http://www.regentstreetonline.com,404,404,404,Neighborhood: St. James's,"1,661","#183 of 2,424 things to do in London",Points of Interest & Landmarks,Visit website,Europe,United Kingdom (UK),England,London,Things to Do in London,Regent Street
117,,Grant Museum of Zoology,,,,51.523895,-0.134339,404,http://www.ucl.ac.uk/culture/grant-museum-zoology,1:00 PM - 5:00 PM,404,404,Neighborhood: Bloomsbury,496,"#66 of 2,424 things to do in London",Speciality Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Grant Museum of Zoology
118,,London Mithraeum,,,,51.512295,-0.090318,What people are saying,http://www.londonmithraeum.com/,404,404,404,Neighborhood: City of London,370,"#103 of 2,424 things to do in London",Speciality Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,London Mithraeum
119,,Southwark Cathedral,,,,51.505974,-0.089651,404,http://cathedral.southwark.anglican.org/,8:00 AM - 6:00 PM,< 1 hour,404,Neighborhood: Southwark,883,"#121 of 2,424 things to do in London",Religious Sites • Churches & Cathedrals,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Southwark Cathedral
120,,Mercato Metropolitano (Elephant & Castle),,,,51.49827,-0.098089,404,http://www.mercatometropolitano.com,8:00 AM - 11:00 PM,2-3 hours,404,404,783,"#257 of 2,424 things to do in London",Farmers Markets,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Mercato Metropolitano (Elephant & Castle)
121,,Banqueting House,,,,51.50446,-0.12632,404,http://www.hrp.org.uk/banquetinghouse/,9:00 AM - 5:00 PM,1-2 hours,404,Neighborhood: Westminster,642,"#155 of 2,424 things to do in London",Historic Sites • Architectural Buildings • Art Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Banqueting House
122,,Paddington Station,,,,51.516582,-0.175677,What people are saying,http://www.networkrail.co.uk/london-paddington-station/departures-arrivals/,12:00 AM - 11:59 PM,404,404,404,"1,508","#253 of 2,424 things to do in London",Points of Interest & Landmarks,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Paddington Station
123,,Hayman's Distillery,,,,51.445007,-0.143822,404,http://www.haymansgin.com,12:00 PM - 5:30 PM,1-2 hours,404,404,359,"#21 of 2,424 things to do in London",Distilleries,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Hayman's Distillery
124,,ArcelorMittal Orbit,,,,51.53873,-0.01234,from $15.92,http://arcelormittalorbit.com/,404,1-2 hours,404,404,"3,958","#248 of 2,424 things to do in London",Points of Interest & Landmarks • Observation Decks & Towers,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,ArcelorMittal Orbit
125,,WWT London Wetland Centre,,,,51.47563,-0.23731,404,http://www.wwt.org.uk/wetland-centres/london/,9:30 AM - 5:00 PM,More than 3 hours,"London Wetland Centre Queen Elizabeth Walk Barnes, London SW13 9WT England",Neighborhood: East End / East London,640,"#175 of 2,424 things to do in London",Nature & Wildlife Areas,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,WWT London Wetland Centre
126,,Petrie Museum of Egyptian Archaeology,,,,51.524666,-0.133493,404,http://www.ucl.ac.uk/museums/petrie,404,1-2 hours,404,Neighborhood: Bloomsbury,262,"#87 of 2,424 things to do in London",Art Museums • History Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Petrie Museum of Egyptian Archaeology
127,,The Ginstitute,,,,51.51483,-0.204424,404,http://www.theginstitute.com,12:00 PM - 10:00 PM,More than 3 hours,"186 Portobello Road, London W11 1LA England",Neighborhood: Notting Hill,613,"#31 of 2,424 things to do in London",Distilleries,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,The Ginstitute
128,,Victoria Palace Theatre,,,,51.49632,-0.142728,What people are saying,http://www.victoriapalacetheatre.co.uk/,10:00 AM - 8:30 PM,404,"126 Victoria Street Westminster, London SW1E 5LA England",Neighborhood: Westminster,789,"#180 of 2,424 things to do in London",Theaters,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Victoria Palace Theatre
129,,Handel & Hendrix in London,,,,51.512894,-0.145849,404,http://handelhendrix.org/,404,1-2 hours,"25 Brook Street Mayfair, London W1K 4HB England",Neighborhood: Mayfair,507,"#135 of 2,424 things to do in London",Speciality Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Handel & Hendrix in London
130,,Aldwych Theatre,,,,51.513058,-0.118415,from $83.06,http://www.aldwychtheatre.com/,10:00 AM - 8:00 PM,2-3 hours,"49 Aldwych, London WC2B 4DF England",Neighborhood: Covent Garden,"1,382","#243 of 2,424 things to do in London",Theaters,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Aldwych Theatre
131,,Somerset House,,,,51.511086,-0.11716,404,http://www.somersethouse.org.uk,10:00 AM - 7:00 PM,1-2 hours,"The Strand, London WC2R 1LA England",Neighborhood: Trafalgar Square / Embankment,"1,028","#286 of 2,424 things to do in London",Historic Sites • Architectural Buildings • Art Museums,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Somerset House
132,,Golden Hinde,,,,51.506916,-0.09037,404,http://www.goldenhinde.co.uk,10:00 AM - 5:00 PM,< 1 hour,"St. Mary Overies Dock Cathedral Street Cathedral St., London SE1 9DE England",Neighborhood: Southwark,564,"#187 of 2,424 things to do in London",Speciality Museums • Points of Interest & Landmarks • Ships,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Golden Hinde
133,,King's Cross Station,,,,51.531986,-0.123341,What people are saying,http://www.nationalrail.co.uk/stations_destinations/kgx.aspx,5:00 AM - 1:36 AM,404,"Euston Road, London NW1 2AL England",404,"2,205","#250 of 2,424 things to do in London",Points of Interest & Landmarks • Public Transportation Systems,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,King's Cross Station
134,,Stamford Bridge,,,,51.48158,-0.19109,What people are saying,http://www.chelseafc.com/the-club/stadium-tours-and-museum.html,10:00 AM - 3:00 PM,404,"Stamford Bridge Fulham Road, London SW6 1HS England",404,230,"#70 of 2,424 things to do in London",Arenas & Stadiums,Visit websiteCall,Europe,United Kingdom (UK),England,London,Things to Do in London,Stamford Bridge
135,,Green Park,,,,51.5084,-0.13894,What people are saying,http://www.royalparks.org.uk/parks/green-park,5:00 AM - 12:00 AM,404,"Piccadilly, London W1J 9EJ England",Neighborhood: Mayfair,"1,330","#166 of 2,424 things to do in London",Parks,Visit websiteCallEmail,Europe,United Kingdom (UK),England,London,Things to Do in London,Green Park
